Penname,Genre,DetailURL,Space,ImageURL,WebURL,GenreFreeFormat,Name
raikan264,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/31130001,け72,https://lh3.googleusercontent.com/Nu_pl272S2W37NYO0FTQSsmqSEgazCLCxWtuI92Ea4dwJPZDMbQCqvqzLjOnv-_LAKw3gtXvZvcFRXcuvbJIhg,https://launischpflanze.web.fc2.com/,raspberrypiを用いた音声認識,Launisch_Pflanze（ラウニッシュプランツェ）
AKIBAJIN,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/53170002,け73,https://lh3.googleusercontent.com/QiG5khmx-nh8XvC3Ob4LIOP-LwW47U0vrysQz0GRUUDGnwTmgaWYG5V1gjUEfjFov8O2FSk2LoC9bnGteSmS,http://kandabuhin.web.fc2.com/,電子工作解説本、電子工作キット,神田部品（カンダブヒン）
チカクエンジニア,その他,https:/techbookfest.org/event/tbf05/circle/23950005,け74,https://lh3.googleusercontent.com/fYBH8OCzTvL_udX_J3gIt2SBsFNg2eXroPVUTUReJa6KCK59xavx5yJ1VLp2JKb0QE3vq-A60XzGaF3NM4os,https://www.chikaku.co.jp,まごチャンネルを支える技術/ハードウェアベンチャーの中のソフトウェアエンジニたちについて,株式会社チカク（カブシキガイシャチカク）
あっきぃ,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/45050001,け75,https://lh3.googleusercontent.com/Iz5RjkKcSrSJ48sS-iZ-qX2Oi479SsF5wkuhQdpAnX9RmF4axjF4aKURZ3z6GZAxRlvZkzu5kXXNie5_TZHr,http://akkiesoft.hatenablog.jp/,Raspberry Pi情報誌。,こくだランド（コクダランド）
ひよこステップ,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/26650001,け76,https://lh3.googleusercontent.com/BnaXDewziX7QcXyOkQJRfPN64zmueQSjQDNEimNzYLRf-On2AwqZNmSaXQZggCh9doVVlY1jIiSMFgF1T9Q,,IoT関連。Google Home関連。,ひよこステップ（ヒヨコステップ）
nonNoise(Noise博士),ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/35140004,け77,https://lh3.googleusercontent.com/oll3HoUFOxx0DnzpEwJ0Su9gcANS4Y9Ba9lXo3JmiBmFuRTYW4y4y2fzlJyOjBOu9Eu81d5kIOjMDJzNFM92,https://github.com/nonNoise/Kitagami-KnowledgeBase,基板、回路、IoT,技術結社Noise（ギジュツケッシャノイズ）
じむ、余熱、綾瀬ヒロ、Pochio,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/27730001,け78,https://lh3.googleusercontent.com/_wpWFtS4yzlXoiejQYqWsX8q5MSxKm5j7cB-iOBrKIKayscuZLIqI_BsHf3X2TqZkMO8LDhqfswTDGvKidIGtw,http://yone2.net/sora_lua,電子工作、無線LAN搭載SDカードFlashAirを用いた応用技術に関する情報。PC-88向け同人ソフト制作記や、MSX互換機の製作に関する情報、「偽春菜、何か（伺か）」のMacintoshへの移植を試みた当時の技術開発記録など。,空と月（ソラトツキ）
SEGAサタン,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/30460001,こ01,https://lh3.googleusercontent.com/vH-06c522tAEJBfbilfb5SP1LxuQtFR1i2ykAxWB91S1cuq7osKmFDGXXc36NEh23Yo3_FNKd3u34Q82fHU0lw,http://www.koken.club.uec.ac.jp/,工学研究部の部員による製作や研究結果を、ハードソフト問わずにまとめた「部報」最新号を配布予定です,電気通信大学工学研究部（デンキツウシンダイガクコウガクケンキュウブ）
kinneko,その他,https:/techbookfest.org/event/tbf05/circle/43320003,こ02,https://lh3.googleusercontent.com/p9lSboZb8RQsgIWxJBHLtE3s0MHHdvgbyoPloBb2hY59-LFNA1GKI9AAeBwTJL1o4weOYta5TX3CM0x6kixn,,「OculusGoのレンズカバーつくってみた」OculusGo用のレンズカバー、非書籍。 「試して体感 ほんとうは危ないIoT機器 WebCam編」市販カメラ製品バックドア解析手順解説(技術書典3既刊)。 「ハード工作なし超小型Arduino互換機で作るスリープいらいら解消法」スリープレスドングル作成方法解説、実機付き。 「キミにも作れる薄い本」自家製薄い本の作り方指南書。 「スマホ用VRゴーグルJAGOVISOR」非書籍(技術書典3既刊)。 ほか新刊予定。,kinnekoの薄い本屋（キンネコノウスイホンヤ）
takarakasai,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/51250008,こ03,https://lh3.googleusercontent.com/Nlm-8Julx4-jpi5Oj9VwGd6kQyCUN6pa2LWjiY4bMsh2OLL5wMnypbtKIgNB4yWuJ4GXrwQBazbwCwIlYr0,http://deshi-prompt.github.io,自作ロボットに関する解説本を頒布予定です。ロボットのメカハードウェアを中心に電気ハードウェアやソフトウェアも適時対象とします。今回は特にかわさきロボット競技大会関連の解説本とロボットのシミュレーションを扱う本を扱います。,でしぷろんぷと（デシプロンプト）
のむむ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/30480007,こ04,https://lh3.googleusercontent.com/0gGlKRvFgwPcuAOv4OOY_kPDAM8flJSTyZE_9VVzyWBtyN5o1vCnBh6vjCJp7MMuSemlFLpRzjxOuY6tt_2t,http://koso2dan.kakurezato.com/,ホビーロボットの作例を通してプログラミングや工作のノウハウを紹介する頒布物を作成しています。「ROSではじめるホビーロボット」シリーズではロボット用ライブラリROS(RobotOperatingSystem)を利用した具体的なロボットシステムの紹介を連載しています。,こそこそ団（コソコソダン）
しゅもん,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/32120002,こ05,https://lh3.googleusercontent.com/8aRElOgKgZucyqT_WB0E0v-dkopLfq6g6AXNFz0yD4p2LdgYyX2YDg20CnJk7kPUyfZcbsjsPc2rN_VHyLLw,,ゲームボーイアドバンス開発,しゅもん（シュモン）
niccolli,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/49250003,こ06,https://lh3.googleusercontent.com/0PXX3VTcrsFZU4vmNrkMhBhAepL0zBFJr4fhrwwXf-svum0e0gzCyDokI3yqzBgqeB1E8dVZF0jM_C2rSHKm,https://log.niccol.li/,ゲームボーイ用カートリッジ基板の仕組み解説と試作について,niccolli（ニッコリ）
タクト,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/37070001,こ07,https://lh3.googleusercontent.com/qLMCdf1RG2_ZkGkMYeK1mg_4qUFgcHDkC49VNicktLilukWqERS-0VEdEW-etZKONzjZe2wPg0EcGn7l_hpE,https://cubic-style.jp/,GBやGBA、NDS(devkitArm)の開発本、Raspberry Piに接続する開発基板などを予定しています。,CUBIC STYLE（キュービックスタイル）
@kuroneko1988 / @inuatsu,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/53230002,こ08,https://lh3.googleusercontent.com/D_k55M5Bs79pLdHccnlHN6Nwt9HBsivH6MKPEQVNGGhgJ7gzbouRggh-eilrqA2ldSl_6HZ-Uee0RS5HfPE,,1冊目はESP32をMicroPythonを扱った薄い本 or GBAプログラミングの薄い本のどちらかを出す予定です．2冊目は機械学習の勉強を始めたい人にとって必要な数学について，プログラムでの実例（Python利用予定）を交えながら解説する薄い本も出す予定です．,ガーベッジ制作部（ガーベッジセイサクブ）
hogehuga,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/41000005,こ09,/assets/images/dummy_cut.png,,アンチドローン、IoT関連等,火薬400g（カヤクヨンヒャクグラム）
みゃ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/51250012,こ10,https://lh3.googleusercontent.com/7JSnIxLghbtxfGVwqC0q2pfUOxcnd0n1vj6i0_hNy8wBFVWGk6qqKKPs7mYrxp2OiUdd6OpY68zXhUh5dkI,,ARMサーバの評価,宮崎屋商店（ミヤザキヤショウテン）
ktgohan,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/28720013,こ11,https://lh3.googleusercontent.com/S_joIYywtZo1NBxEiGI4F3ygKWz0nKC7QTKuxj367Jvx6GV3guR7uop_BzSbexfUd3iv7U32PhHQbh5Yr71v,https://ktgohan.com/origamidevices/,USB充電の技術評論,オリガミデバイセズ（オリガミデバイセズ）
Kenta IDA,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/45150001,こ12,/assets/images/dummy_cut.png,http://www.fugafuga.org/,無線通信機能付きのモジュールの使い方など,ふがふが（フガフガ）
mohammedari,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/31370003,こ13,https://lh3.googleusercontent.com/9rujaQOTP31b2p1DDyFGmaUnxhVIH2k-RgtWTvx4VyjRN_7zNZsHge4g2dXzEZ2FEwZ4G5t4Ean7i-heJPtC,http://www.capygs.org/,つくばチャレンジという屋外自律移動ロボットコンテストに、10年近く参加し続けている社会人サークルです。近年はMBZIRCというドローンの自律飛行大会にも出場しました。実環境で動くロボットのアルゴリズムや、大会を通しての経験について掘り下げる本を頒布する予定です。ハードウェアについても紹介するかもしれません。,Project C.G.S.（プロジェクトシージーエス）
白,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/39260002,こ14,https://lh3.googleusercontent.com/v5qPZFyRhKp3f3XWvsCcXLQCmlpybJhX4kFHvgUHP557OQDZFjq6PFeFTB8OV6wX82HA4mSbTY5rmJtl-P0osw,,制御理論の実機への適用について書く予定です．対象システム同定からスタートして， シミュレーションと実機の比較などなどを行います．,仮空制御研究室（カクウセイギョケンキュウシツ）
ひでん,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/43150002,こ15,https://lh3.googleusercontent.com/GWMDShN_zA-HaoKUWXIZTNYDWrX9d6Lc-iPWdwhI77VrCFOPn1YUfXyUkJHbj32VBpnDCbIX7kFaTC8aojlQ,http://klanath.hatenablog.jp/,電動エアガンのモーター制御についてやってみた記録とiPhone修理本,FlexWorks/N-LINQS（フレックスワークスエヌリンクス）
萱沼真一・北沢紘一,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/29520001,こ16,https://lh3.googleusercontent.com/mdBQ_fEoq_XnJpwsKmY_zy7IhfR9NE8LTZa15Ti9CrD42epMykO_LW-aT3U9nVW0zzho-1fbJn5SLpe707nwmQ,,本職の技術屋が本気で電子工作をした結果レポートや無線系国家資格受験に役立つ体験記など,YUKARI Semiconductor Devices（ユカリセミコンダクタデヴァイス）
ICHI,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/43100001,こ17,https://lh3.googleusercontent.com/Gc9b5fkaMpexjit-UL8ewJthBd8JhVj2v9KV78IGoR1urj8yBBk8Eo_wHhIr_Yf3KXuce9twfVmjSTAB4UXdTA,http://wakanyan.net/,自作ハードウェアおよび解説書の頒布,みんなのラボ（ミンナノラボ）
@_K4ZUKI_,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/27530001,こ18,https://lh3.googleusercontent.com/xwMLwD06pRKrLSLS-SOHnqRjEVOcCDc8cxvOPh_vpFDYJz1Xm4P6GnLeH5fDdvGx2-tNp3UwCkQfhA2YJTU,https://github.com/K4zuki,私的Markdown-PDF変換環境を紹介する本３/GreenPAK SLG46826いじってみたレポート,KY技研（ケーワイギケン）
マカロン王子,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/27480003,こ19,/assets/images/dummy_cut.png,,"IoT,ディーブラーニングを使った猫追跡装置。制作に使用したソフトウエア(サーバサイド)、ハードウエア(マイコン、センサー類)の解説本。",電気マカロン（デンキマカロン）
ひでみ,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/23960001,こ20,https://lh3.googleusercontent.com/HvqB7PRjD6wov7We4fD4fouMjZ3KqWgDFXIhTtEHfX2RyT13kAIUpTyn44DcJRWGao59tQPN_pmgYMCL1ecxyQ,http://sweetcafe.jp/,FPGA、ディープラーニング、マイニング、高位合成、画像認識、画像処理、ニューラルネットワーク,AQUAXIS（アクアシズ）
Sin,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/49300002,こ21,https://lh3.googleusercontent.com/C4SKEtmj9M8XMB3IlXvwFMDTVHEIUYFZTnZ23w7aLcJHj_ohvVKL4i28uPUiRNwoMEM83z-To8649tAWclc,,IonicとFirebaseなどの技術を使ったあれこれになりそうです,Sinack（シナック）
imonikike,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/25990010,こ22,https://lh3.googleusercontent.com/Q47fxrtTaTLz0hnjldh7pJbNAcgiB5wNHfYifMXXobvuIVyn1aD6BFBFAGRlEQ-i2SsoTCkwIAUVVxO72lI4,,JavaScriptプログラミング，ソフトウェア開発,イモに聞け（イモニキケ）
いてづき,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/26860002,こ23,/assets/images/dummy_cut.png,,GoogleAppsScript," Frozen moon（フローズンムーン）"
masaakikunsan,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/27510001,こ24,/assets/images/dummy_cut.png,,初心者に届ける今から始めるJavaScript本,blessing lab（ブレッシングラボ）
緑豆はるさめ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/28360005,こ25,https://lh3.googleusercontent.com/fqTQIQGT9lVFjMSr2Aa0oPkvtEpT2nt-ieNB_pjs4FK3bvz5P78T_SXAm3qcPEFWy8N-UNp0RX0c9AKE7e0F,https://pentapod.github.io/tbf03,JavaScript等のWeb関連技術に関する本を頒布します。新刊はWebフォントに関する本の予定です。,pentapod（ペンタポット）
3846masa,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/29510001,こ26,https://lh3.googleusercontent.com/oxLYorzt4SbMuOt_9n0I1OLgoSrsOrzBisQOaMnj5eND1CApoT5vTxa2Q8zE3GtxFtaMmpXgU5IVrkwO_xE,,Web 技術（とくに JavaScript/TypeScript）に関する同人誌を頒布します,3846masa（ミヤシロマサ）
kokushin,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/30180003,こ27,https://lh3.googleusercontent.com/8caqmnccGj7yQ8yHYhtQYp8cmqlu8hpcUnfiDu8tnmzIY8QGMYaBZmfKJR9rAEou0N03fb2Xz79TZ43eySG2,,ユーザーの“心を動かす”CSSアニメーションの実装テクニック,flexbooks（フレックスブックス）
あみみみ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/30280001,こ28,https://lh3.googleusercontent.com/-p10pR-y8WqyIj-3g_Jkc1vEDeT6TMNiUxxf9xhNBgo57bQ9E8o4l4HxZJo6zXtic4-TTIh53bSJp3Td8aKH,,"お洒落な技術同人誌を作りませんか？ HTML5,CSS3,SCSS,Angular 6,FireBase,GoogleAppsScript,UI,UX,PWAなど掲載する予定です。",YNEBC（ヨクミレバネバーエンドベンザカバー）
白神隼人,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/29520004,こ29,/assets/images/dummy_cut.png,http://noelia-laboratory.hatenablog.jp/,Symfony4を利用したWebアプリケーションの作成を題材にした技術書,ノエリアラボラトリー（ノエリアラボラトリー）
くろもか,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/49320005,こ30,https://lh3.googleusercontent.com/_vLH67QfDeu-O9cJpk4bek1JP_d3fvkyCdJW9koW7SNPdKc66qZqpy1E4y23IJk0bFU2-KDbr3TBdTmOHJPMJg,http://blog.kuromoworks.com/,自身の開発体験を元にしたPHPのパッケージ管理ツール「Composer」についての本を出す予定です。,くろもワークス（クロモワークス）
VDJ Majin,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/37130001,こ31,https://lh3.googleusercontent.com/t8gCGywzUU78AEyGa7nUPJcUy3Y3Z6S6G6tISTrDypkH_5V2BwuJkaDvryNdBQtRyGMiimy_-1k-r6IHNg4B,,"PHP,JavaScriptの技術本,IT全般,ハードウェア分解",Respawn（リスポーン）
nakajmg,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/43110001,こ32,https://lh3.googleusercontent.com/pTV_7i8QacfU8ecm2PBFGAo4duV-UeASFVGhg91FYZQQZ7cZspdMI-ntryRdnNwBLjYctZYU33njC-3qLWWNrg,,"JavaScript, Vue.js",Pony Head（ポニーヘッド）
トモエ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/33050001,こ33,https://lh3.googleusercontent.com/FlAuvBV0XgE8hOLaPPuQ-C_AudOC_GjFB1EztBVVuDuPKgjT2zRT2GOwkBriXLCs9KMmDxW6IImqQyxtLKQ,,JavaScriptの絵本、シール、ブックマーカーなども配布予定です。,ともえ会（トモエカイ）
スカゼミ,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/30510008,こ34,https://lh3.googleusercontent.com/ZolRFGgNaQ6Qa-1PiMpKYm8GAY_AbeE6arGyvucXG4fZQ1H0BHtjPBGr9t3HU1hLE5cj-zH9N-GDw8d8M_I,http://skysemi.org/,"Web技術、プログラミング(Javascript, PHP, Java)、Unityなどの合同誌",スカゼミ（スカゼミ）
@kenhys,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/45140001,こ35,https://lh3.googleusercontent.com/EMDZ9s543fjeBJdmIoeXqruiCpnPqLulVesvySz21wKPkVjDpBWdjlDTSV6X5AvuLIYeR-6Nz2aG_VQjsCk,,Firefoxのカスタマイズに関する技術書を出します,氷鼬組（コオリイタチグミ）
渡邊達明,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/24720002,こ36,https://lh3.googleusercontent.com/LzOwhumMfjIQwbFcqomFsOoQxeAeZx49rxb8Ug-IwKu_0ddI9UArMY6NATdAJN2l7qLSPbkVTmWQ1v6iStMnkQ,http://mymarkdown.firebaseapp.com/,静的サイトホスティングサービスのNetlifyの1から10までを使い倒す本、Javasciptライブラリであるvue.jsとfirebaseを使ったWebサービスの作り方,ザ・シメサバズ（ザシメサバズ）
@ExitJones / @plumsa_techbook,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/45210001,こ37,https://lh3.googleusercontent.com/9WwvwS403oQDx5dcXO-mNpU5Rc1bV9UnjoGAEGc80SlWYTYqWf7auE6CNMNinDLC9Mw028W26TQUkVSgk00,https://twitter.com/plumsa_techbook,『はじめてのLaravel　〜絶対に挫折させないアプリ開発〜』という本を出します。PHPとLaravelそれぞれで同じアプリ開発をすることで、フレームワークの威力や魅力を感じられるような本を書きました。当日はぜひお越しくださると嬉しいです。,プラムザ（プラムザ）
